Transaction_ID,Sender_account,Receiver_account,Amount,Sender_bank_location,Receiver_bank_location,Device_MAC,Timestamp,Is_fraud
2450d593-a90,4108456e,55710b34,2496.163932,Nigeria,UK,c0:36:d5:2b:78:c2,2/7/2025 23:20,0
421e48ae-6b0,250f3658,59cb8a1e,675.5844653,Germany,UK,53:8c:cf:e6:28:62,3/16/2025 7:20,0
db1ab3a7-a39,364bacce,0b80a8e3,2426.688977,USA,UK,44:f0:52:15:07:47,1/14/2025 12:31,0
a597007e-561,8c86f622,622e8c74,11985.20401,Pakistan,Nigeria,f1:5a:35:de:c5:91,3/15/2025 17:24,1
1d91e7a2-6ae,35a5b427,6c4f992d,3043.99053,Germany,Australia,6c:ca:f5:c7:4a:74,3/4/2025 14:43,0
4c17d6b1-fc4,19e10304,98194a84,3643.804562,USA,Germany,db:02:56:09:dc:60,1/3/2025 15:02,0
b749fe35-9d3,24a2b721,5e0a175b,1048.313968,UK,Germany,8e:ed:e9:88:a6:3e,2/22/2025 5:21,0
69ebaf52-eda,e23aa222,d2ac40b1,2437.576139,UK,Australia,3f:a9:7d:b4:66:88,2/2/2025 16:19,0
e8496dea-0ea,9f4e3cc4,ca674485,16001.53934,Pakistan,UAE,b6:3d:98:3e:5f:54,3/1/2025 12:28,1
2af04d65-f31,21585273,99071f52,2073.282297,USA,UAE,b6:de:c6:91:9a:83,2/1/2025 13:58,0
89b846ed-517,3176cb50,5a651e50,3042.754855,UK,USA,e7:9f:e4:7f:25:2c,1/4/2025 14:56,0
5629bce4-d14,4ad84e80,7897f7db,4645.851795,Germany,UK,97:be:b5:e6:15:99,3/13/2025 18:21,0
d81d03ff-a17,96293791,5ae40eda,1311.392436,Germany,Canada,9d:f1:03:49:eb:d3,2/9/2025 15:55,0
f21acca2-5e4,37ab6a81,cafb116e,1003.557236,UK,USA,67:f5:42:51:3f:07,1/24/2025 12:34,0
84c471b3-fd9,d100a5be,c99e55d6,4911.3807,USA,Pakistan,0f:42:3e:1a:c3:4a,1/13/2025 20:37,0
56c4a14d-d1f,bc9ec1a3,696a5dc2,1471.049951,Germany,Russia,f5:a5:f2:5b:a3:e8,1/25/2025 14:22,0
1c153500-0c5,aa35bd13,e5922463,1914.60956,UK,Nigeria,6a:1c:76:0b:a2:bb,3/1/2025 22:57,0
5f5948c7-ddb,bbd83647,4b7b469d,3118.177397,North Korea,Australia,ad:f9:34:f0:a7:ff,1/27/2025 17:40,0
f3b70242-8f5,be05b5b7,c1c3eaac,1538.38611,USA,Canada,0a:cc:31:9d:6e:40,1/11/2025 4:08,0
e88d32e3-9a8,6eb32185,571fc1b1,1046.537148,Australia,UK,71:1b:49:ad:89:a4,2/16/2025 12:42,0
298fad73-7a0,b8b6f389,f8ba56dd,4478.554817,North Korea,Russia,f3:04:79:ec:f2:8a,1/27/2025 1:07,0
ec3886b8-c94,9a2be1e6,d8c4af61,2861.090233,UK,UK,62:ce:c0:5b:6f:98,1/4/2025 19:45,0
eb318524-9e4,015e8f7a,5c70f8bd,3997.241413,USA,Pakistan,01:75:89:b2:07:b4,2/22/2025 12:09,0
ce4a73ef-13c,cb614a7e,9f2ef504,4178.822508,North Korea,Canada,ac:28:88:b3:61:c3,2/3/2025 17:37,0
9f99b91d-b92,6e61f6e3,78218290,2085.461929,Nigeria,Nigeria,6c:7b:11:3d:e5:c6,1/9/2025 17:21,0
088654ed-762,f25347d0,08dfcf41,2721.633143,Germany,USA,87:d6:0a:58:77:47,2/5/2025 23:12,0
d51b5b60-d08,268e0374,32d588ab,3775.648849,USA,Nigeria,39:ce:6e:10:44:3a,1/28/2025 4:59,0
9f81dd25-1f7,aa2ab05f,893c075e,4283.731452,USA,UAE,f7:95:05:6c:b4:83,2/2/2025 13:37,0
d22c3231-1d8,48de8bf6,0d6f09dd,4816.705441,USA,Canada,c4:a9:36:9b:0b:71,2/24/2025 9:11,0
3ce222be-54e,cf576a2c,95aee429,1854.574216,UK,Canada,a6:59:cb:70:b8:9d,1/15/2025 16:11,0
475f1d2b-977,6e0308da,852c823f,3570.122664,North Korea,UAE,6b:88:be:44:32:4c,2/3/2025 21:05,0
7ba19ce7-e59,295f49aa,ded34726,4642.657818,Germany,North Korea,db:b3:9b:fb:29:10,2/10/2025 1:31,0
5aca89b2-e39,e36841d2,cb78956b,6751.610094,North Korea,Nigeria,98:7f:de:d6:b1:43,2/7/2025 23:40,1
de4ee163-d86,375be97f,5d778110,2192.747192,Nigeria,Russia,61:e2:96:e9:d5:53,2/27/2025 13:58,0
bb25b86c-40d,3f9792b2,f0e85fbc,743.9185808,Nigeria,Germany,7c:9c:12:55:28:98,1/20/2025 3:32,0
7a53cc8a-ee2,fd54362e,29f5468d,2517.896251,Canada,Germany,8c:65:50:c5:e2:3c,2/12/2025 5:33,0
1a20ceeb-127,17c02dc5,da9d0bf3,2725.095652,Nigeria,USA,90:af:fb:31:85:7a,2/17/2025 15:02,0
19f27c85-fec,010e4c94,9c226b0b,1989.54585,UK,USA,26:e8:d0:de:9c:4c,2/24/2025 21:12,0
c93948c7-b58,dad94a6a,25deb63e,1930.412139,USA,UK,0a:79:02:9a:c9:e9,2/28/2025 1:16,0
ab3533d9-9aa,cc2ad299,6f248217,4178.932809,UK,USA,79:2a:50:4f:1d:c0,1/9/2025 9:45,0
d09f7f64-6be,51d16728,cd20e820,4392.653212,Nigeria,Canada,3c:ee:26:a9:ae:7e,3/10/2025 4:38,0
3fc5264d-ac0,9f32a455,e6ca5930,2082.299777,USA,UK,18:5f:01:da:38:b7,3/7/2025 15:00,0
c9d79b2b-db6,5d178f9f,a8d5c115,4363.065939,UK,USA,73:b4:9a:8f:7b:5a,2/6/2025 16:20,0
843962bb-dc3,2135aa51,8911f2e4,1129.802977,Australia,Nigeria,de:5e:db:ff:e4:50,2/2/2025 0:17,0
65a17972-a1d,f279ff6c,6ffee83c,3457.04909,Canada,USA,e7:5e:01:de:8c:16,2/4/2025 21:45,0
1a2b2a6c-06b,2322f830,d17c5ebf,1304.126677,UAE,UK,04:25:5c:3f:cc:30,3/6/2025 12:53,0
a8658865-01d,5749e938,98f4bfdb,823.2050072,USA,Germany,2e:44:2a:d0:7f:9b,2/15/2025 1:45,0
6fc6b605-ff4,58136f10,b07458d6,234.8031736,Pakistan,UK,18:43:ea:6f:35:b2,1/27/2025 18:10,0
64f0cc2b-f4f,d4571334,785a7f57,814.9126771,UAE,USA,cd:db:51:f2:9d:a4,1/19/2025 2:11,0
9950250e-7f8,53c75f43,a148287b,374.6464637,Pakistan,Australia,90:8e:10:8f:89:86,1/25/2025 0:32,0
481c82f9-465,e553845f,c185abfc,2097.684285,USA,USA,5d:b8:2f:d0:64:27,1/11/2025 23:48,0
83c25ccb-5ee,050300a4,0071e576,22716.43493,Russia,UAE,28:49:26:0e:e9:e9,2/24/2025 0:23,1
d49ed1bc-8a0,f9969ee2,939573c5,1660.008214,UK,UAE,bc:69:83:0e:10:34,1/20/2025 4:56,0
7af408fd-ee7,934c2c4e,80f3be77,4519.895113,UK,UK,da:b2:b1:af:7f:3f,3/19/2025 8:23,0
a66bfcb7-0d7,83a35343,d366560a,844.4240576,USA,Germany,0e:75:f5:12:01:ac,2/15/2025 16:48,0
b9be174d-bbe,05ce64d0,98fa91ff,2016.831075,UK,USA,07:7a:44:57:08:5f,1/24/2025 7:17,0
e278b152-4b6,ce5593d6,dcaf2123,1740.878799,North Korea,Canada,47:b1:d0:04:d1:fe,2/27/2025 19:47,0
c5f814a6-f2c,f9da6670,c245fe1e,1850.894063,USA,North Korea,9f:80:d2:95:0c:27,3/14/2025 6:09,0
a2c9a6cc-ac3,07e1c9e4,7b421309,1477.341976,UK,Germany,cb:4a:d5:8f:0e:db,3/2/2025 0:19,0
5ce58fe4-18a,f3dbeb26,7e29e629,4301.78833,UK,Canada,a0:5c:5a:a6:2f:5b,1/2/2025 8:04,0
25d31509-2f1,00e62242,49ebc38f,2184.718699,North Korea,North Korea,b7:59:69:72:cc:ca,2/25/2025 2:52,0
0f04f57b-bda,9b8b3524,0546b558,3408.449151,Germany,Canada,f7:55:69:bc:45:73,1/23/2025 13:08,0
11e309a2-53d,3997eece,49e87751,450.0935693,UK,UAE,68:d3:2c:f4:a3:02,3/4/2025 13:47,0
57c7c8a8-2d4,79e069e1,218413dc,1977.666336,Germany,Canada,a8:31:14:ec:58:17,1/21/2025 10:24,0
4bc79ddc-3a8,97732550,05ae2524,1951.290423,North Korea,Canada,2b:9c:b6:21:4c:5e,1/5/2025 5:11,0
91a5b069-7bf,b1d333c8,8c8ce616,1142.202211,Russia,Canada,38:91:d9:cf:2d:dd,1/5/2025 13:09,0
5eff95de-973,7de87bcc,4e15066d,4822.802457,UK,Nigeria,0f:cb:87:98:c8:1f,1/16/2025 9:25,0
273ffb5e-984,87fc0295,fa1a0aa0,2710.664075,Canada,USA,36:84:24:69:5a:99,1/13/2025 14:34,0
b7ec7c7d-4be,c7429f57,c3ea0be0,772.6152806,Canada,Germany,47:2d:66:0f:03:ac,3/4/2025 1:16,0
ab781e09-19d,42a6e0de,9aabba07,1781.166034,Germany,USA,47:51:c6:e9:5f:c8,1/18/2025 14:16,0
93be3569-28d,8ccfa761,2c4a021e,1051.619861,UK,North Korea,22:b2:98:70:e2:e2,3/10/2025 17:43,0
e7ddffca-413,a7f7b235,a5783e71,371.0011259,Pakistan,Australia,c6:17:ce:f2:a6:02,1/7/2025 2:35,0
6f384568-13a,3dcbf433,f36eab53,3402.693115,Russia,UK,04:9e:61:1b:06:5f,3/7/2025 11:13,0
4481b8b3-4a3,2708e1cb,7355d490,2086.969695,Nigeria,Canada,57:55:f7:63:b3:97,3/13/2025 9:24,0
e8b64502-559,e873058c,dc3231f4,966.6120811,Nigeria,UK,e4:d2:e2:f4:75:85,2/1/2025 10:26,0
8115ef59-222,a91646c7,d564435e,3726.809217,Russia,UK,23:0a:d7:24:c7:81,1/14/2025 3:45,0
1c722601-eec,3e6b7d6f,be668bd9,4129.168779,UK,UK,2a:ab:40:4b:c2:89,2/4/2025 7:26,0
13f5648c-3c3,12f5f082,879f02a8,3769.673817,USA,USA,cc:9f:23:95:a2:08,1/1/2025 12:23,0
3177c00b-6ff,96a4e3a7,26cd5dd0,2833.252596,UK,UK,4b:72:29:a5:5c:89,1/10/2025 3:20,0
dd4ccc8e-a43,01b83839,bd5b9b8c,3631.911999,Germany,Canada,d7:1b:79:91:a6:07,2/28/2025 10:22,0
84a383d0-be5,ff43808b,f769a11f,2487.241302,Nigeria,USA,2e:b0:e3:92:02:b8,3/19/2025 23:52,0
284176a8-684,0e08162a,8726dd4e,1901.11883,USA,UK,fb:15:6e:3e:f8:7e,1/10/2025 10:06,0
6b182caa-b0f,ea10cac4,dfb4b7d1,3547.652341,Nigeria,UK,fb:27:e2:57:74:e1,3/5/2025 17:37,0
f574b3ff-d47,58c9295e,834d09f2,3944.945689,Nigeria,Germany,e8:d3:dc:41:fd:3e,2/13/2025 23:14,0
1859ceef-2da,f4e498f2,37480afc,4954.076443,Russia,Nigeria,a2:0b:d7:1c:23:17,1/12/2025 22:59,0
2577c3a4-2d6,bac3bf61,1017655e,632.5373476,UAE,UK,c8:3e:53:5b:2e:dc,3/5/2025 19:31,0
fe17edcf-929,3853f9c2,196a7541,2992.371195,UK,Canada,49:04:e9:93:65:3a,1/17/2025 19:51,0
8ac47ec8-ab7,07d8d245,9cde46ef,3669.460602,Canada,Germany,55:d6:54:f9:32:20,3/4/2025 15:20,0
d8cbe271-494,89104c48,8e02f81b,4587.856381,Canada,UK,a9:e3:78:b7:93:ed,3/9/2025 8:10,0
15a5d38d-8eb,59ec5bc5,110776a4,2640.785843,Germany,Nigeria,48:23:39:7c:ac:91,1/29/2025 4:24,0
896bd770-881,81539cf4,9b1c2bf4,1805.962045,Nigeria,UK,fe:72:cc:6e:62:6d,2/25/2025 5:44,0
d75ce4c6-f34,2d8319ec,bda86c40,998.7078637,Pakistan,USA,c3:fb:37:f5:4b:96,1/11/2025 14:21,0
199c808f-61a,1195be4d,d72ba846,4992.25736,Pakistan,North Korea,33:6c:38:50:54:7e,3/8/2025 23:36,0
eaf98a5c-600,41a45ed5,9e3ea3dc,5768.741186,North Korea,Nigeria,95:5e:0e:4d:8a:b0,1/17/2025 18:07,1
516f5d78-6eb,998bdb0a,8b3250c7,17565.53475,North Korea,Nigeria,50:26:15:6e:12:ec,1/20/2025 12:46,1
90213397-aa1,dd317813,d021674a,4480.697242,UK,Canada,02:b4:f9:86:15:48,1/2/2025 10:01,0
3a4bb718-db3,fa78aeea,d7f41b92,2637.889789,North Korea,Russia,68:6e:07:56:13:7c,1/28/2025 11:18,0
6dcecdbf-30c,b2588599,23c145dc,2922.43174,USA,USA,fc:e3:db:f0:c1:f0,1/21/2025 18:57,0
bc6d51d8-9a9,640a4443,1100fc8d,1817.374852,UK,Germany,87:57:82:8d:1f:83,2/17/2025 13:06,0
91ace312-3c3,7a34a902,66164b22,2564.428483,Nigeria,UK,c1:92:19:cf:68:da,2/25/2025 2:47,0
9aa8e6b4-fb2,86cdc3fd,7df550ca,2753.793037,UK,Canada,d7:79:15:5a:3d:5f,2/24/2025 5:19,0
a35f9158-61a,a5b9c559,575d9f7c,999.9028339,Germany,Australia,d1:bf:39:e5:a5:e9,1/14/2025 18:41,0
a21f61e7-b95,8c1b1d3a,34951783,564.9893731,USA,USA,f8:d6:7f:9a:47:6a,2/2/2025 21:02,0
208c0263-3dd,0bd2780d,f4611149,89.3990633,Canada,Pakistan,4b:b5:93:ad:3d:0b,1/5/2025 20:03,0
8ba33836-cc3,93d8e2b9,79c09a13,3630.174418,Germany,Pakistan,15:42:48:e0:c8:c8,1/6/2025 19:08,0
fd28ed7d-fd9,7d544f11,ea830ad6,216.7524195,UK,USA,ec:66:a6:19:e2:84,1/24/2025 11:14,0
359ff565-13c,c2e8706b,a6ca4a79,258.6755726,UK,USA,3c:89:73:18:18:18,2/9/2025 23:31,0
4b5ff9f8-9aa,54f12013,7f048a90,312.9433896,Australia,USA,8d:42:04:54:67:58,2/28/2025 13:43,0
bb3afed5-d0b,4ca668e6,3bad6329,4346.236941,Germany,UK,30:c2:e2:0e:96:d1,1/30/2025 3:33,0
b5affbfb-1cd,e7531726,1189b70e,4746.40484,North Korea,UK,1b:62:76:38:38:a4,3/21/2025 18:56,0
4e77de14-183,4134d356,5eee8cd2,861.7045534,USA,USA,28:1f:f1:44:22:e7,1/1/2025 19:04,0
9b7e0c8b-85d,40f13936,bb98071a,539.4564482,Pakistan,Pakistan,2e:37:6e:12:4d:f4,2/28/2025 11:03,0
199e2ad5-14f,52040e1e,22457135,1247.695667,Australia,USA,c2:30:a5:64:de:12,1/9/2025 16:25,0
71fb178d-913,d681a568,6a3451f4,2239.423591,Germany,UK,20:60:c3:98:43:5d,1/19/2025 17:05,0
40ef891f-18a,f99df67c,4936aba9,2970.842734,UK,Russia,e0:60:e9:2b:c1:e6,2/5/2025 13:59,0
67061ccc-2c7,ff43808b,a53d951b,4295.20815,Australia,UK,61:c0:a6:19:f6:68,3/16/2025 9:40,0
4b65580b-d1c,834900d0,bb092267,1649.896165,Canada,Germany,40:0d:d4:6b:f7:9d,2/28/2025 13:43,0
8e5d57a6-181,9dd035dc,08f88990,963.8197033,UAE,UK,1d:93:61:77:eb:6b,2/19/2025 14:25,0
4856a550-10f,2a347526,de8598ee,4851.463107,North Korea,UK,ba:a2:06:eb:5f:0c,1/5/2025 17:37,0
497677cb-7ed,dc3231f4,d470dc46,16456.41355,UAE,Nigeria,f4:45:9f:a4:30:42,1/12/2025 16:18,1
7a330f62-bab,df0b9dca,931f096f,859.5184836,Nigeria,Russia,02:ee:d2:47:cc:f1,1/1/2025 23:36,0
b931224a-b04,7ff8458f,2e7ec75f,810.3641007,Pakistan,North Korea,9b:5e:c2:89:78:04,1/3/2025 15:10,0
56a9fcc1-535,b8330100,97c9e330,3239.674248,Canada,Nigeria,27:72:2e:68:d1:72,1/16/2025 23:23,0
d5cbc9ef-8f3,753ac1f0,3c127543,3212.578993,Pakistan,Germany,68:72:7d:0e:8a:39,2/10/2025 13:52,0
e67f0080-b47,febe3610,4b91ea64,2957.122686,UK,Nigeria,ae:d6:b9:5d:c6:50,1/6/2025 9:46,0
b24b5430-b61,23226746,0d047ea5,1062.598169,Germany,UK,2f:ca:6b:4c:33:44,3/2/2025 7:31,0
7bdaebcc-5e9,3bd61f83,e054da31,4831.14649,USA,Germany,52:c0:4b:67:9f:7c,3/2/2025 17:37,0
51d7a279-9fd,ebf8af47,bfe2620f,2719.27396,USA,Canada,a2:d6:4c:f9:bc:a8,1/13/2025 12:53,0
6480bda4-e1e,1ad2c5b3,e7a86c9b,1939.37078,Canada,Canada,95:74:ff:eb:31:73,3/4/2025 18:19,0
5cd3f32b-77d,0b6b7ae4,787b1ead,1443.003854,UK,USA,41:64:92:e0:b1:60,1/1/2025 20:32,0
6bce9963-501,b5c1506a,9717b2ef,3444.938484,USA,North Korea,b9:50:4d:92:bf:06,1/13/2025 20:13,0
7ec5dc20-a43,e94981c7,32a25b18,2359.073133,USA,UAE,1b:a5:b9:d1:b8:a3,3/6/2025 8:57,0
644c38a5-8aa,cc5827a3,ede147fd,773.9632078,UK,Canada,31:da:90:c4:84:5e,2/12/2025 0:07,0
751066f8-227,912337a6,36759834,2309.683809,USA,UK,32:7d:a0:01:2f:b9,1/13/2025 13:11,0
b3750eb5-58d,d6531d35,9e3ea3dc,2551.851395,USA,UK,aa:4c:0d:34:bb:4d,1/7/2025 10:21,0
01feaf96-eef,2745b0a7,46db5564,1829.009677,North Korea,Canada,d9:69:4a:e2:4d:4c,3/16/2025 0:29,0
eac8e3f2-0f5,27db3308,cbde3fd9,4057.082805,Russia,UK,b1:74:da:09:c3:2b,2/24/2025 11:17,0
6177743d-951,14002d56,5642ae5e,3133.472309,Germany,Australia,8c:aa:87:e2:e3:d5,3/4/2025 12:58,0
4af563d5-a82,b196ece3,723b1f8c,3352.303575,Australia,Germany,a2:f0:d2:b1:94:f4,3/21/2025 19:54,0
3039ee34-883,75080a72,8.10E+14,218.224438,Canada,USA,01:08:31:f6:d4:c4,3/4/2025 16:40,0
b88ce349-70d,d2c10edc,43621a7c,4815.621732,UK,Canada,53:b1:94:6e:22:9c,3/11/2025 7:13,0
d291fcdb-5fc,1e2274b3,61f71795,5200.249589,Russia,Pakistan,71:86:3f:71:65:fd,1/6/2025 18:28,1
9c450adc-d2b,57b7930d,300f196e,167.5991543,Canada,Nigeria,30:a3:28:f1:a7:34,2/23/2025 19:16,0
ba82de74-61f,2175c075,54b92ec4,1427.953473,Germany,UK,94:18:e7:93:e4:c9,3/14/2025 6:47,0
cb83f7ad-92c,23cd8e08,59de5a18,2259.049178,Nigeria,Canada,21:55:92:28:8e:bc,1/1/2025 7:55,0
dfdcded5-7b9,881d05e2,17765926,1190.813863,Germany,USA,4e:7c:6c:1d:32:c6,1/13/2025 17:56,0
e366a2b7-c92,acb0512a,9ecb144f,4523.430653,Nigeria,USA,03:55:1c:e6:cc:40,1/16/2025 10:45,0
9b2eb09e-ac5,0c720600,3e6b7d6f,1434.468139,UK,Russia,04:f3:1a:d2:3f:c7,2/22/2025 19:58,0
f18ae7a2-ae1,98342cf7,b787e1fa,1839.772319,Germany,UK,59:ec:f8:c9:61:f7,3/7/2025 15:23,0
62c2b6f1-941,2a65e032,57de245b,351.4266755,Nigeria,Australia,5e:e7:cb:72:40:da,1/16/2025 13:31,0
bc37f9d3-949,dce3811c,750bb419,635.1929637,USA,Canada,15:9f:11:47:04:f6,3/21/2025 0:23,0
4cadd0c5-137,4212b39c,8f863f7f,1585.973084,Nigeria,UAE,ab:22:67:66:1f:c4,1/29/2025 7:52,0
3826b565-87e,4abdf7ff,1e95b0c2,3413.031979,Russia,USA,d3:36:ca:db:57:2a,1/3/2025 5:46,0
8debceed-800,1f86f47a,e9f0b095,3816.123086,Germany,Canada,8d:58:50:1a:25:c9,1/23/2025 7:12,0
7e98935f-838,98d474a8,6b973d50,962.8618867,North Korea,UAE,6e:7b:40:d1:c4:ee,2/15/2025 4:08,0
169b0929-177,0df5d7e9,36580bb2,563.1039761,Nigeria,Germany,ae:8f:45:4c:50:f3,1/29/2025 8:55,0
f57962fd-94d,379f4bc1,083df2f7,3817.525284,Canada,UK,88:12:51:27:fe:cc,2/1/2025 17:41,0
a515a6ec-a82,7978a436,da2906cd,852.7763214,Australia,Nigeria,be:fd:44:d4:e7:a9,2/6/2025 8:10,0
bf14386e-d8f,dd9ce453,44277afa,24810.57881,Pakistan,Nigeria,72:58:ef:a5:97:3f,1/3/2025 5:26,1
e0c3de7f-5b0,dbb2e6b0,8cc540dd,4335.833195,Canada,UK,ef:45:83:2b:4c:2a,2/8/2025 6:57,0
ab5afe38-509,02a3cbed,be014312,211.5602683,Russia,Canada,fc:f5:23:6d:ed:d5,3/1/2025 19:06,0
a29e6593-f6b,d2b27969,ed1bde4b,4312.794093,Pakistan,Nigeria,02:5c:42:5a:91:15,1/4/2025 13:15,0
091390d9-624,f8abcd20,96e069c9,4781.326271,North Korea,UK,71:63:f8:b1:22:b9,1/16/2025 11:11,0
09ec27ae-c05,eb2126eb,e306b6fc,2179.904492,Canada,Canada,7a:b5:fd:f6:55:62,2/14/2025 17:16,0
ac0f22c1-865,6a4d8cf2,e2b91b64,4330.109577,UK,Canada,bd:7a:89:91:98:4a,2/23/2025 2:00,0
f02be592-2be,05b2d27f,b9bac059,186.7964486,USA,Germany,21:1e:78:bb:5e:29,3/8/2025 5:31,0
dc76fb17-3b0,38141a3b,626013de,1203.837863,UK,USA,a8:99:1d:6a:45:9d,3/8/2025 8:11,0
ede3eb8e-ff9,005b32b9,e2a3849d,2037.980382,Canada,UK,4a:18:40:37:e8:60,1/11/2025 6:17,0
a6bbe2d0-f9d,54b92ec4,da9d0bf3,285.7784461,Australia,UAE,71:3c:82:a1:8c:7c,3/3/2025 7:57,0
d9c6a4e9-fe2,15a2358a,b6e0131b,1442.27199,Canada,UK,a1:49:c0:b0:e9:bf,1/27/2025 12:40,0
ce775586-20f,42adc185,da7c6acd,551.6009437,Germany,USA,47:1a:a4:3b:90:5a,3/11/2025 8:20,0
dbaf910e-ad9,ce021ffb,a5b3b499,833.879624,UK,North Korea,64:07:ba:bf:54:16,2/20/2025 5:49,0
e95774e0-588,49d6dfbd,2e5644ff,1456.0401,USA,UK,54:f4:88:bc:a8:f9,3/3/2025 12:57,0
6a0a6773-b95,45e1877c,376afe6d,896.7842123,Australia,USA,b1:de:9f:1a:08:ad,2/1/2025 15:18,0
2871a9a3-50f,8007b72c,113c91ae,1786.186429,Germany,Pakistan,f9:3a:ec:fe:6c:23,3/18/2025 0:30,0
9439af35-622,723b1f8c,d7b73a7d,797.3727902,Nigeria,Canada,6d:db:f4:37:26:98,2/25/2025 17:09,0
551d4495-341,7856c4bb,9d9c36f6,2885.919472,North Korea,USA,cb:f8:8f:96:4e:18,2/21/2025 22:36,0
3d350a1b-717,82d49a8d,702b6f59,1431.389987,USA,UK,ab:06:4e:d9:a5:ba,1/19/2025 18:28,0
bc53e4f0-f8b,bf3ae1c0,89104c48,4070.499404,USA,Russia,d6:37:24:27:88:67,1/6/2025 13:58,0
2b419796-fa0,3086be10,4.42E+07,2813.337754,Canada,UK,f9:b7:e4:c4:45:3e,1/24/2025 6:47,0
987c3043-3cd,ce8d45db,70856603,2543.841313,USA,Nigeria,63:a2:e5:2c:2a:4a,2/14/2025 1:32,0
00569ccc-d60,29b0b628,8468a86f,60.89861059,UAE,UK,2b:7b:c1:ed:63:8d,2/9/2025 20:30,0
99d1acdb-ff8,aee3c7fc,de6cf9aa,1516.724165,Russia,Russia,9d:b6:25:57:0a:7e,2/18/2025 19:51,0
ff3bdb4a-899,4e348b96,5c1f6b5a,3959.943349,Germany,Canada,0b:65:cf:48:dd:2b,2/17/2025 11:54,0
25dc2430-902,6e61f6e3,15a2358a,352.5220167,Nigeria,Canada,a9:ea:32:d0:6a:9e,3/8/2025 6:37,0
6fdc731c-2d9,6e449a90,2e129b22,2254.922056,USA,Canada,62:5c:55:37:14:ce,3/12/2025 8:07,0
707fc051-ce5,f1bb7891,1.22E+67,2559.023798,UK,USA,7e:6e:b1:e9:1e:ee,1/6/2025 6:40,0
d4a4b577-adf,087145ad,735c5ed5,2027.094821,Canada,Russia,44:ff:68:c4:7e:65,3/20/2025 4:14,0
63147e20-e20,986e0dfd,abb17a7b,1929.028929,Russia,Australia,56:a3:ef:18:a3:ee,1/24/2025 2:47,0
31eb3a52-d2e,91864009,786b6c6c,4352.689757,USA,Nigeria,26:37:94:c5:44:96,2/18/2025 3:27,0
de74fb1d-b98,c51655ce,09292c4a,1521.182482,Canada,UK,2b:31:4b:e3:2a:20,2/5/2025 23:36,0
468feb57-b13,e6ef80b0,1c910294,4438.341469,UK,USA,b5:94:57:9a:d8:4f,3/18/2025 4:11,0
580859cc-938,ad23b19b,f937f09c,4742.642974,Nigeria,Canada,be:f8:d5:76:6c:36,1/18/2025 23:57,0
84f808d8-748,807c1e32,e9348707,867.3158413,USA,Russia,3e:e9:77:57:9e:6d,1/14/2025 4:45,0
11b3926b-f34,80a8073d,f4611149,4912.213631,USA,USA,cb:0d:56:be:61:71,1/8/2025 7:49,0
1a5a144a-85f,59c4bb5e,9f86bb48,3937.673581,Canada,Germany,c1:41:3c:02:f6:0c,3/17/2025 13:41,0
a69f26ed-a6b,4a0fd5ea,81819f13,2373.563231,UAE,Germany,eb:59:54:cc:f7:f3,2/18/2025 16:09,0
890f51d3-30c,461175b0,ce858ea7,3015.667522,UK,Russia,26:f7:28:14:fd:64,1/27/2025 5:39,0
dc9a24f0-c59,e771d27a,73a0538e,2081.188575,USA,Germany,d7:da:41:ab:72:18,3/3/2025 1:39,0
e667d684-786,7.45E+07,b8ab6849,337.8587498,Nigeria,Canada,10:dc:2b:bb:b2:cc,3/20/2025 7:14,0
157f462d-970,ebd59012,71188b5d,4228.574864,North Korea,USA,74:ee:47:cb:d6:7a,3/21/2025 20:05,0
36d10514-d36,0081b10c,6.56E+10,3083.099487,USA,Canada,ef:59:bc:7f:44:8b,2/27/2025 4:52,0
ea45f085-e15,47c26d47,f9969ee2,229.5705048,USA,Nigeria,fc:48:8a:2f:4f:9d,2/21/2025 5:07,0
20b40702-0a8,40f13936,87a48a10,351.6155165,Canada,Nigeria,50:5e:0a:cc:c1:70,3/5/2025 2:46,0
8e41c987-c93,e14e569b,f24f1a88,1976.897855,Russia,USA,49:98:e1:e0:dc:b4,1/17/2025 14:24,0
ef82d33a-78f,51a2454c,7a881c21,801.4005283,Russia,Canada,8d:e9:3c:ed:73:77,2/19/2025 16:08,0
75f0e1c1-640,a677e94c,880a4cd8,717.2400336,UK,USA,05:a3:74:83:9e:c6,3/6/2025 10:10,0
d9f8abee-c98,d44a4f6b,c3bb6635,23053.73378,UAE,UAE,81:7f:ae:aa:a3:78,3/12/2025 22:05,1
430d3e1e-2a3,af290e17,398c0f62,4126.475294,North Korea,UAE,b0:82:77:a4:d2:2b,2/24/2025 2:23,0
5275337b-a0c,e330da5f,c7efeb7e,547.4608462,UK,UK,0b:0f:e4:0f:72:bf,1/25/2025 17:52,0
4bd765cb-f97,38e1fe8b,1aa95441,3057.691206,USA,UK,e8:a3:22:8e:26:10,1/16/2025 5:34,0
5b7aa210-361,fb92f7b9,5e3b9873,3269.270652,USA,Germany,4c:bc:1b:a7:5d:c6,2/3/2025 12:05,0
3a69289b-b72,610a3ff7,7b37193c,4831.153946,Canada,USA,65:f8:32:d3:c5:b2,1/29/2025 17:43,0
9e183cc5-32b,ba09d39e,b64ec1dc,2387.268661,North Korea,USA,7f:71:aa:ad:d2:96,1/17/2025 14:42,0
